Scenario - test												
Logfile written - 11/09/2022 15:44:03												
												
Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
Sound	test19	other				4596117	1			71500		
Picture	3-221-1-3	hit	2	13594	7	4654935	7	5166	7	130000	5000	
Sound	P0/none	other				4700433	1			25000		
Sound	test18	other				4746933	1			71500		
Picture	2-211-1-2	hit	1	17258	7	4805751	7	5166	7	130000	5000	
Sound	P1/tapping1	other				4851248	1			25000		
Sound	f11	other				4897748	1			71500		
Picture	3-122-1-3	hit	2	10363	7	4956566	7	5166	7	130000	5000	
Sound	P1/tapping	other				5002063	1			25000		
Sound	n07	other				5048563	1			71500		
Picture	3-212-1-3	hit	1	9067	7	5107381	7	5166	7	130000	5000	
Sound	P1/tapping	other				5152878	1			25000		
Sound	test09	other				5199378	1			71500		
Picture	3-212-1-3	hit	1	12412	7	5258196	7	5166	7	130000	5000	
Sound	P1/tapping	other				5303694	1			25000		
Sound	test22	other				5350194	1			71500		
Picture	2-222-2-2	hit	2	11518	9	5409012	7	5166	7	130000	5000	
Sound	P2/beat1	other				5454509	1			25000		
Sound	f14	other				5501009	1			71500		
Picture	2-113-2-2	incorrect	2	15661	8	5559827	7	5166	7	130000	5000	
Sound	P2/beat	other				5605324	1			25000		
Sound	test17	other				5651824	1			71500		
Picture	3-223-1-3	hit	2	16046	8	5710642	7	5166	7	130000	5000	
Sound	P2/beat	other				5756139	1			25000		
Sound	n14	other				5802639	1			71500		
Picture	2-123-2-2	hit	2	14751	7	5861457	7	5166	7	130000	5000	
Sound	P2/beat	other				5906955	1			25000		
Sound	f01	other				5953455	1			71500		
Picture	3-123-1-3	miss				6012273	7	5166	7	130000	5000	
Sound	P2/both1	other				6057770	1			25000		
Sound	n06	other				6104270	1			71500		
Picture	2-214-2-2	incorrect	2	12160	7	6163088	7	5166	7	130000	5000	
Sound	P2/both	other				6208585	1			25000		
Sound	f23	other				6255085	1			71500		
Picture	3-124-1-3	incorrect	1	14625	9	6313903	7	5166	7	130000	5000	
Sound	P2/both	other				6359400	1			25000		
Sound	test02	other				6405901	1			71500		
Picture	3-214-1-3	hit	1	10129	7	6464718	7	5166	7	130000	5000	
Sound	P2/both	other				6510216	1			25000		
Sound	test08	other				6556715	1			71500		
Picture	3-214-1-3	hit	1	10273	7	6615534	7	5166	7	130000	5000	
Sound	P0/none1	other				6661031	1			25000		
Sound	f10	other				6707531	1			71500		
Picture	3-121-1-3	hit	2	14979	9	6766349	7	5166	7	130000	5000	
Sound	P0/none	other				6811846	1			25000		
Sound	f04	other				6858346	1			71500		
Picture	3-121-1-3	hit	2	16242	7	6917164	7	5166	7	130000	5000	
Sound	P0/none	other				6962657	1			25000		
Sound	n11	other				7009161	1			71500		
Picture	3-121-2-3	hit	2	12388	7	7067979	7	5166	7	130000	5000	
Sound	P0/none	other				7113477	1			25000		
Sound	test16	other				7159977	1			71500		
Picture	2-221-1-2	miss				7218795	7	5166	7	130000	5000	
Sound	P2/beat1	other				7264292	1			25000		
Sound	test13	other				7310792	1			71500		
Picture	2-223-1-2	hit	2	12198	9	7369610	7	5166	7	130000	5000	
Sound	P2/beat	other				7415107	1			25000		
Sound	f21	other				7461607	1			71500		
Picture	2-113-2-2	hit	1	11141	7	7520425	7	5166	7	130000	5000	
Sound	P2/beat	other				7565922	1			25000		
Sound	n13	other				7612422	1			71500		
Picture	2-213-1-2	hit	1	11927	9	7671240	7	5166	7	130000	5000	
Sound	P2/beat	other				7716738	1			25000		
Sound	f09	other				7763238	1			71500		
Picture	3-123-1-3	hit	2	14391	7	7822056	7	5166	7	130000	5000	
Sound	P2/both1	other				7867553	1			25000		
Sound	f07	other				7914053	1			71500		
Picture	3-114-1-3	hit	1	15016	9	7972871	7	5166	7	130000	5000	
Sound	P2/both	other				8018368	1			25000		
Sound	test23	other				8064868	1			71500		
Picture	2-214-2-2	incorrect	2	12599	7	8123686	7	5166	7	130000	5000	
Sound	P2/both	other				8169183	1			25000		
Sound	f03	other				8215684	1			71500		
Picture	3-124-1-3	hit	2	12744	7	8274501	7	5166	7	130000	5000	
Sound	P2/both	other				8319999	1			25000		
Sound	f20	other				8366499	1			71500		
Picture	2-114-2-2	hit	1	9769	8	8425317	7	5166	7	130000	5000	
Sound	P1/tapping1	other				8470814	1			25000		
Sound	test01	other				8517314	1			71500		
Picture	3-222-1-3	incorrect	1	9754	7	8576132	7	5166	7	130000	5000	
Sound	P1/tapping	other				8621629	1			25000		
Sound	n04	other				8668129	1			71500		
Picture	3-212-1-3	incorrect	2	15739	8	8726947	7	5166	7	130000	5000	
Sound	P1/tapping	other				8772445	1			25000		
Sound	f19	other				8818945	1			71500		
Picture	2-122-2-2	hit	2	17243	8	8877762	7	5166	7	130000	5000	
Sound	P1/tapping	other				8923260	1			25000		
Sound	f24	other				8969760	1			71500		
Picture	2-122-1-2	hit	2	13547	7	9028578	7	5166	7	130000	5000	
												
												
{												
"   ""app"": ""Presentation Version 22.1 Build 01.21.21"","												
"   ""device"": ""Dell Inc. OptiPlex 7050"","												
"   ""experiment"": ""{C8E97CB4-6FCA-44FA-B866-4A2D94B6B85C}"","												
"   ""os"": ""Windows 10 64 bit"","												
"   ""package"": """","												
"   ""parameters"": {"												
"      ""configuration"": ""Default configuration"""												
   },												
"   ""scenario"": ""entrain_list1_sess4_EB.sce"","												
"   ""subject"": ""019"","												
"   ""timestamp"": ""2022/11/09 14:28:53 GMT"""												
}												
