Scenario - test												
Logfile written - 11/09/2022 16:28:24												
												
Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
Picture	2-124-1-2	hit	2	13025	8	3448409	7	5166	7	130000	5000	
Sound	P2/both	other				3493906	1			25000		
Sound	f16	other				3540406	1			71500		
Picture	2-114-1-2	incorrect	2	15010	8	3599224	7	5166	7	130000	5000	
Sound	P0/none1	other				3644721	1			25000		
Sound	f21	other				3691221	1			71500		
Picture	2-121-2-2	hit	2	14274	7	3750039	7	5166	7	130000	5000	
Sound	P0/none	other				3795536	1			25000		
Sound	test14	other				3842036	1			71500		
Picture	2-221-1-2	hit	2	10339	7	3900854	7	5166	7	130000	5000	
Sound	P0/none	other				3946352	1			25000		
Sound	f14	other				3992852	1			71500		
Picture	3-111-1-3	hit	1	9204	7	4051669	7	5166	7	130000	5000	
Sound	P0/none	other				4097167	1			25000		
Sound	test08	other				4143667	1			71500		
Picture	3-221-1-3	hit	2	9749	8	4202484	7	5166	7	130000	5000	
Sound	P1/tapping1	other				4247982	1			25000		
Sound	n09	other				4294482	1			71500		
Picture	2-222-2-2	hit	2	10614	8	4353299	7	5166	7	130000	5000	
Sound	P1/tapping	other				4398797	1			25000		
Sound	test13	other				4445297	1			71500		
Picture	2-212-1-2	hit	1	9318	8	4504115	7	5166	7	130000	5000	
Sound	P1/tapping	other				4549612	1			25000		
Sound	f03	other				4596112	1			71500		
Picture	3-112-1-3	hit	1	9863	7	4654930	7	5166	7	130000	5000	
Sound	P1/tapping	other				4700427	1			25000		
Sound	f12	other				4746927	1			71500		
Picture	2-122-1-2	hit	2	13208	7	4805745	7	5166	7	130000	5000	
Sound	P2/beat1	other				4851242	1			25000		
Sound	n06	other				4897742	1			71500		
Picture	2-223-2-2	hit	2	13112	7	4956560	7	5166	7	130000	5000	
Sound	P2/beat	other				5002058	1			25000		
Sound	test06	other				5048557	1			71500		
Picture	3-213-1-3	incorrect	2	10218	8	5107375	7	5166	7	130000	5000	
Sound	P2/beat	other				5152872	1			25000		
Sound	n04	other				5199373	1			71500		
Picture	3-223-1-3	hit	2	9081	8	5258190	7	5166	7	130000	5000	
Sound	P2/beat	other				5303688	1			25000		
Sound	n11	other				5350188	1			71500		
Picture	3-113-2-3	incorrect	2	15547	7	5409005	7	5166	7	130000	5000	
Sound	P1/tapping1	other				5454503	1			25000		
Sound	f23	other				5501003	1			71500		
Picture	3-112-1-3	hit	1	11211	7	5559821	7	5166	7	130000	5000	
Sound	P1/tapping	other				5605318	1			25000		
Sound	n10	other				5651818	1			71500		
Picture	2-112-1-2	incorrect	2	9597	8	5710636	7	5166	7	130000	5000	
Sound	P1/tapping	other				5756133	1			25000		
Sound	test10	other				5802633	1			71500		
Picture	3-212-1-3	hit	1	9660	7	5861451	7	5166	7	130000	5000	
Sound	P1/tapping	other				5906948	1			25000		
Sound	test16	other				5953448	1			71500		
Picture	2-212-1-2	hit	1	13005	7	6012266	7	5166	7	130000	5000	
Sound	P0/none1	other				6057763	1			25000		
Sound	test03	other				6104263	1			71500		
Picture	2-221-1-2	hit	2	11630	8	6163081	7	5166	7	130000	5000	
Sound	P0/none	other				6208578	1			25000		
Sound	f22	other				6255078	1			71500		
Picture	2-121-2-2	hit	2	12095	8	6313896	7	5166	7	130000	5000	
Sound	P0/none	other				6359393	1			25000		
Sound	test04	other				6405894	1			71500		
Picture	3-221-1-3	hit	2	12480	8	6464711	7	5166	7	130000	5000	
Sound	P0/none	other				6510209	1			25000		
Sound	test11	other				6556709	1			71500		
Picture	2-221-1-2	hit	2	16784	8	6615526	7	5166	7	130000	5000	
Sound	P2/beat1	other				6661024	1			25000		
Sound	f04	other				6707524	1			71500		
Picture	2-113-1-2	hit	1	18049	8	6766342	7	5166	7	130000	5000	
Sound	P2/beat	other				6811839	1			25000		
Sound	test05	other				6858339	1			71500		
Picture	3-213-1-3	hit	1	8914	8	6917157	7	5166	7	130000	5000	
Sound	P2/beat	other				6962654	1			25000		
Sound	f20	other				7009154	1			71500		
Picture	2-123-2-2	hit	2	9778	8	7067972	7	5166	7	130000	5000	
Sound	P2/beat	other				7113469	1			25000		
Sound	f24	other				7159969	1			71500		
Picture	2-113-1-2	incorrect	2	13523	8	7218787	7	5166	7	130000	5000	
Sound	P2/both1	other				7264285	1			25000		
Sound	test18	other				7310784	1			71500		
Picture	2-224-1-2	hit	2	11028	8	7369602	7	5166	7	130000	5000	
Sound	P2/both	other				7415100	1			25000		
Sound	test01	other				7461600	1			71500		
Picture	3-214-1-3	hit	1	8372	9	7520417	7	5166	7	130000	5000	
Sound	P2/both	other				7565915	1			25000		
Sound	test17	other				7612419	1			71500		
Picture	3-214-1-3	hit	1	9317	8	7671232	7	5166	7	130000	5000	
Sound	P2/both	other				7716730	1			25000		
Sound	test15	other				7763230	1			71500		
Picture	3-214-1-3	hit	1	10662	8	7822048	7	5166	7	130000	5000	
Sound	P2/beat1	other				7867545	1			25000		
Sound	test02	other				7914045	1			71500		
Picture	3-223-1-3	hit	2	9287	8	7972863	7	5166	7	130000	5000	
Sound	P2/beat	other				8018360	1			25000		
Sound	f08	other				8064860	1			71500		
Picture	3-113-2-3	hit	1	9911	8	8123678	7	5166	7	130000	5000	
Sound	P2/beat	other				8169175	1			25000		
Sound	test23	other				8215675	1			71500		
Picture	3-213-1-3	hit	1	8536	8	8274493	7	5166	7	130000	5000	
Sound	P2/beat	other				8319991	1			25000		
Sound	test25	other				8366491	1			71500		
Picture	2-223-1-2	hit	2	12441	7	8425308	7	5166	7	130000	5000	
Sound	P0/none1	other				8470805	1			25000		
Sound	n01	other				8517306	1			71500		
Picture	2-211-1-2	hit	1	13145	8	8576123	7	5166	7	130000	5000	
Sound	P0/none	other				8621621	1			25000		
Sound	n12	other				8668120	1			71500		
Picture	2-121-2-2	hit	2	12170	7	8726939	7	5166	7	130000	5000	
Sound	P0/none	other				8772436	1			25000		
Sound	f17	other				8818936	1			71500		
Picture	2-121-2-2	hit	2	12235	8	8877754	7	5166	7	130000	5000	
Sound	P0/none	other				8923251	1			25000		
Sound	n14	other				8969751	1			71500		
Picture	2-111-2-2	incorrect	2	10539	8	9028569	7	5166	7	130000	5000	
												
												
{												
"   ""app"": ""Presentation Version 22.1 Build 01.21.21"","												
"   ""device"": ""Dell Inc. OptiPlex 7050"","												
"   ""experiment"": ""{C8E97CB4-6FCA-44FA-B866-4A2D94B6B85C}"","												
"   ""os"": ""Windows 10 64 bit"","												
"   ""package"": """","												
"   ""parameters"": {"												
"      ""configuration"": ""Default configuration"""												
   },												
"   ""scenario"": ""entrain_list1_sess3_EB.sce"","												
"   ""subject"": ""019"","												
"   ""timestamp"": ""2022/11/09 15:13:13 GMT"""												
}												
